,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,category,BusinessAcceptsBitcoin,RestaurantsDelivery,BusinessAcceptsCreditCards,RestaurantsTakeOut,BYOB,CoatCheck,RestaurantsPriceRange2,GoodForDancing,BYOBCorkage,HasTV,RestaurantsTableService,Alcohol,BikeParking,RestaurantsAttire,Smoking,DogsAllowed,WiFi,HappyHour,WheelchairAccessible,Corkage,DriveThru,GoodForKids,Caters,NoiseLevel,OutdoorSeating,RestaurantsReservations,ByAppointmentOnly,RestaurantsGoodForGroups,Nightlife,Bars,American (New),Mexican,Coffee & Tea,Sandwiches,Breakfast & Brunch,American (Traditional),Event Planning & Services,Beer,Wine & Spirits,Specialty Food,Pizza,Arts & Entertainment,Bakeries,Burgers,Seafood,Shopping,Wineries,Grocery,Cafes,Italian,Delis,Desserts,Salad,Fast Food,Wine Bars,Caterers,Cocktail Bars,Convenience Stores,Ice Cream & Frozen Yogurt,Chinese,Hotels & Travel,Juice Bars & Smoothies,Wine Tasting Room,Japanese,Food Delivery Services,Vegetarian,Asian Fusion,Barbeque,Sushi Bars,Vegan,Tours,Gluten-Free,Tacos,Local Flavor,Health Markets,Chicken Wings,Breweries,Beer Bar,Venues & Event Spaces,Wine Tours,Steakhouses,Food Trucks,French,Health & Medical,Mediterranean,Drugstores,Farmers Market,Tapas/Small Plates,Automotive
943,INaAIFXWueRVjgmuNtJTEw,Dutch Garden Restaurant,4203 State St,Santa Barbara,CA,93110,34.4403065,-119.7633462,4.5,151,"Bars, Nightlife, German, Restaurants",,False,True,True,,,2,,,True,True,u'beer_and_wine',True,'casual',,,u'no',,,,,True,False,u'average',True,False,,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,VZhRxX3BzU09qK4UlXrN4g,Hugos Restaurant,1049 Casitas Pass Rd,Carpinteria,CA,93013,34.3965844,-119.5132406,4.5,145,"Restaurants, Asian Fusion, Breakfast & Brunch, American (Traditional)",False,None,True,True,,,1,,,False,True,'none',True,u'casual',,True,'free',,True,,,True,True,u'average',True,False,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,tarvIQNXuZecIEFay9TpVw,Romanti-Ezer,,Santa Barbara,CA,93190,34.42,-119.7,4.5,5,"Food Trucks, Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,-FM4CxOg4XXmX_Ebky_SiQ,Finch & Fork,31 W Carrillo St,Santa Barbara,CA,93101,34.4203606,-119.7024752,4.0,1405,"Breakfast & Brunch, American (New), Restaurants, American (Traditional), Nightlife, Bars",,True,True,True,,False,2,False,,True,True,u'full_bar',True,u'casual',u'no',False,'free',True,True,,,True,True,u'average',False,True,,True,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,-kOUmMiIimNSBIDdFN0x-Q,Beachside Bar-Cafe,5905 Sandspit Rd,Goleta,CA,93117,34.4170513,-119.8292169,3.5,640,"American (New), Restaurants, Nightlife, Seafood, Bars",,True,True,None,True,False,2,False,'yes_corkage',False,,u'full_bar',True,'casual',,False,u'no',True,,True,,True,False,u'average',True,True,,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,-FRHYI6doGCjIsXiKHkUqw,Deja Vu Cafe IV,966 Embarcadero Del Mar,Goleta,CA,93117,34.411727,-119.8567951,2.5,102,"Restaurants, Burgers, Fast Food",,True,True,True,,,1,,'no',True,,'beer_and_wine',True,'casual',,,'free',,,,,True,False,u'average',True,False,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,6E9KjyDAdL_vDQCWwhj_KA,Crushcakes & Cafe,4945 Carpinteria Ave,Carpinteria,CA,93031,34.3992956,-119.5190157,3.5,264,"Cupcakes, Bakeries, Food, Breakfast & Brunch, Restaurants, Coffee & Tea",,None,True,True,,,2,,,True,True,'none',True,'casual',,,u'free',,,,,True,True,u'average',True,False,,True,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,GIFnN4Uk3wg3uOh0g2JxIw,Domino's Pizza,1039 Casitas Pass Rd,Carpinteria,CA,93013,34.396571,-119.5134785,2.5,20,"Restaurants, Pizza, Chicken Wings, Sandwiches",,True,True,True,,,1,,,,,,,u'casual',,,,,,,,True,True,u'average',,,,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,8MoqZqlNN9AXzG91_Hpc_Q,Dargan's Irish Pub & Restaurant,18 E Ortega St,Santa Barbara,CA,93101,34.4190968,-119.6974545,4.0,289,"Restaurants, Bars, Irish, Nightlife, Pubs, Gastropubs",False,True,True,True,False,False,2,,,True,True,'full_bar',True,'casual',u'outdoor',True,u'free',True,True,True,,True,True,u'average',True,True,,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,vi5xjfEhV6rnXrC_GbdhnA,El Rincon Bohemio,"4141 State St, Ste F1",Santa Barbara,CA,93110,34.439423,-119.761667,3.5,87,"Mexican, Restaurants",,True,True,True,,,2,,,True,,'beer_and_wine',True,u'casual',,,u'no',,,,,True,True,u'average',True,False,,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,92Z2WFvC86Qy3TOI-oBGVg,Fiesta Market & Deli,4502 Carpinteria Ave,Carpinteria,CA,93013,34.4020972,-119.5278769,4.0,26,"Mexican, Restaurants, Grocery, Food",,,True,True,,,1,,,,False,,True,,,,,,,,,,True,,True,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,xUd0QOyVzx9SQhWulcOPAw,Book Ends Cafe,602 Anacapa St,Santa Barbara,CA,93101,34.4188675,-119.6957,5.0,61,"Restaurants, Cafes, Sandwiches",,False,True,True,,,1,,,False,,u'none',True,u'casual',,,u'free',,,,,True,True,u'quiet',True,False,,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,pyFEy1qXkmYJDHxVvpK7cA,New Si Chuan Garden,"2840 De La Vina St, Ste C",Santa Barbara,CA,93105,34.4377296158,-119.7263290386,4.0,75,"Chinese, Restaurants, Szechuan",False,None,True,None,,,2,,,False,True,u'none',,'casual',,False,u'free',,True,,,True,True,,None,True,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,DlCDhT-ovjV7hQywe0YirQ,The Cookery Catering,,Santa Barbara,CA,93105,34.532293138,-119.799686342,5.0,5,"Event Planning & Services, Caterers, Custom Cakes, Food, Party & Event Planning",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,NORF647ibBQ4U-VNMgzSLg,Oakberry Açaí Bowls and Smoothies,819-B State St,Santa Barbara,CA,93101,34.4196823736,-119.7003016706,4.5,77,"Coffee & Tea, Restaurants, Cafes, Food, Acai Bowls, Juice Bars & Smoothies",,True,True,True,,,,,,,,,True,,,,,,True,,,,True,,True,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,KTlABGqop4Q7FzD7lSkHJQ,Santa Cruz Markets,324 W Montecito St,Santa Barbara,CA,93101,34.4112256,-119.6972939,4.0,28,"Grocery, Food",,,True,True,,,1,,,,,,True,,,False,,,,,,True,False,,,,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,72yw_QJwkKEjpa7CumQCeQ,Rusty's Pizza Parlor,6025 Calle Real,Goleta,CA,93117,34.4410564,-119.831504,2.5,24,"Restaurants, Pizza",,True,True,True,,,2,,,False,,u'none',True,'casual',,,'no',,,,,True,,,True,False,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,auh2m1mJ2ORJxpmPUJ9SYg,Ultimate Bagels,1226 State St,Santa Barbara,CA,93101,34.424256,-119.705068,4.0,53,"Bagels, Restaurants, Breakfast & Brunch, Food",,False,True,True,,,1,,,True,,u'none',,u'casual',,,u'free',,,,,True,True,u'quiet',False,False,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,jtgBkAQuchDYgkdsebzLsQ,Old Town Coffee,5877 Hollister Ave,Goleta,CA,93117,34.4357545697,-119.8283771381,4.0,300,"Coffee & Tea, Food, Bakeries, Coffee Roasteries",False,False,True,True,,,2,,,,,,True,,,True,'free',False,True,,False,True,False,u'average',True,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,G2Mdyjts3zs8VKPi0jhLNQ,Cool Couriers Santa Barbara Delivery Service,813 North Hope Ave,Santa Barbara,CA,93110,34.4517363,-119.7468046,5.0,5,"Food Delivery Services, Personal Assistants, Professional Services, Food, Local Services, Couriers & Delivery Services",,,True,False,,,,,,,,,True,,,,,,False,,,,False,,,,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,2Y0L3Hf6U-76jGvviKy5pA,El Taco Grande,1096 Casitas Pass Rd,Carpinteria,CA,93013,34.395856,-119.51167,3.0,115,"Restaurants, Mexican",,False,True,True,,,1,,,True,False,'beer_and_wine',True,'casual',,,u'no',,,,,True,False,u'average',True,False,,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,WVuSLF5tLVqMGMmj5pn7mw,La Michoacana Premier,"21 N Milpas St, Ste E",Santa Barbara,CA,93103,34.421822,-119.679749,4.0,30,"Food, Desserts, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt",,,True,True,,,,,,,,,,,,False,,,,,,,,u'average',,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,_vLfidpLDYHfZ_KnFZ75Lg,Super Cucas,6527 Madrid Rd,Isla Vista,CA,93117,34.4123071,-119.8550971,3.5,209,"Ethnic Food, Specialty Food, Local Flavor, Mexican, Restaurants, Food, Breakfast & Brunch, Fast Food, Juice Bars & Smoothies",,None,True,True,,,1,,'yes_free',True,,u'beer_and_wine',True,u'casual',,,u'no',,,False,,True,True,u'average',None,False,,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,uBvHmZ7BMT8JW5kxgimPWg,Santa Barbara Winery,202 Anacapa St,Santa Barbara,CA,93101,34.4154082,-119.6905539,4.0,410,"Beer, Wine & Spirits, Wineries, Food, Arts & Entertainment",,True,True,True,,,2,,,,,,True,,,True,,,,,,False,False,,None,,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,XscTpOBks1vDNUIwVsZAlA,Bottle Shop,1200 Coast Village Rd,Santa Barbara,CA,93108,34.4213456,-119.6444155,4.0,31,"Beer, Wine & Spirits, Food",,,True,,,,2,,,,,,True,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,P_QAD4_iMgqTaWd5On_n3g,TAP Thai Cuisine,3130 State St,Santa Barbara,CA,93105,34.440696,-119.732304,3.5,332,"Thai, Vegetarian, Noodles, Restaurants, Asian Fusion",False,True,True,True,,,2,,,False,True,u'beer_and_wine',True,'casual',,False,'no',True,True,,,True,True,u'average',True,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,ouQpkEJnFZzJy86ECkcTzQ,DV8 Cellars,"28 Anacapa St, Unit C",Santa Barbara,CA,93101,34.4141328,-119.6886894,4.5,78,"Wine Tasting Room, Food, Wineries, Arts & Entertainment",False,False,True,True,,,2,,,,,,True,,,True,u'no',True,True,,,False,True,u'average',,,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,Iw3lHwjwIjvfsgVOwpF_UQ,Trader Joe's,222 N Milpas St,Santa Barbara,CA,93103,34.4250274,-119.6815129,4.0,47,"Grocery, Specialty Food, Food, Shopping, Florists, Flowers & Gifts",,False,True,False,,,3,,,,,,True,,,False,,,,,,True,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,ZJzlns_dFkapVajmdFHGuw,Embermill,1031 State St,Santa Barbara,CA,93101,34.4220535,-119.7031354,4.5,211,"Caribbean, Restaurants, Gluten-Free, Cajun/Creole, Vegan",,None,True,True,True,,2,,,False,True,u'beer_and_wine',True,,,True,u'no',,True,True,True,,True,u'average',True,True,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,cbQgU7MxJvyVDROjg-w7yg,Talevi's Wine & Spirits,4437 Hollister Ave,Santa Barbara,CA,93110,34.4396965,-119.7713482,3.5,12,"Food, Beer, Wine & Spirits",,,True,,,,2,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,TVX2a4bVuCE2VUIkiLdZrQ,Flavor of India,3026 State St,Santa Barbara,CA,93105,34.4406128,-119.729371,4.0,501,"Pakistani, Restaurants, Buffets, Seafood, Halal, Indian, Vegetarian, Vegan, Food, Salad, Desserts",,True,True,True,,,2,,'yes_free',False,True,u'beer_and_wine',True,'casual',,True,u'no',False,True,False,True,True,True,u'average',True,True,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,gg5jIrK0cQbb3rmZHrteUw,Jersey Mike's Subs,1054 Casitas Pass Rd,Carpinteria,CA,93013,34.395762,-119.511694,2.5,15,"Fast Food, Delis, Sandwiches, Restaurants",,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,Sp4HOjXy-LYV_4yy10L3jg,Modern Times Academy of Recreational Sciences,418 State St,Santa Barbara,CA,93101,34.416541,-119.6945756,4.5,74,"Beer Bar, Breakfast & Brunch, Vegan, Bars, Nightlife, Restaurants",False,False,True,,False,False,2,False,,False,,u'beer_and_wine',True,,u'no',True,u'free',,True,,,,,,True,False,,True,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
